title,brand,model,transmission,fuel_type,price,year_of_manufacture,energy_capacity,kilometers_run,car_age,mileage_per_year,brand_frequency,model_frequency,price_band
Toyota Hilux Carryboy New Shape 2018,Toyota,Hilux,Manual,Diesel,5350000,2018,2400.0,75214,8,9401.75,0.8884228187919463,0.0013422818791946308,Luxury
Toyota Corolla Axio Push  Octane 2008,Toyota,Corolla,Automatic,"Petrol, Octane",1490000,2008,1500.0,58654,18,3258.5555555555557,0.8884228187919463,0.04848993288590604,Low
Toyota Premio FEX Power Seat 2014,Toyota,Premio,Automatic,"Petrol, Octane",2490000,2014,1500.0,62354,12,5196.166666666667,0.8884228187919463,0.05285234899328859,Medium
Mitsubishi Pajero V93 Rock Ford Sound 2006,Mitsubishi,Pajero,Automatic,"Petrol, Octane",3690000,2006,3000.0,81249,20,4062.45,0.012583892617449664,0.0041946308724832215,High
Toyota Land Cruiser Prado TX LTD 2012,Toyota,Land Cruiser,Automatic,"Petrol, Octane",7000000,2012,2700.0,59652,14,4260.857142857143,0.8884228187919463,0.008557046979865772,Luxury
Nissan X-Trail New Shape 4WD 2016,Nissan,X-Trail,Automatic,"Hybrid, Octane",2340000,2016,2000.0,63254,10,6325.4,0.02365771812080537,0.015436241610738255,Low
DFSK Glory 580 i AUTO 2021,DFSK,Glory 580,Automatic,"Petrol, Octane",2550000,2021,1500.0,13998,5,2799.6,0.0005033557046979866,0.00016778523489932885,Medium
Nissan X-Trail 2011 LPG,Nissan,X-Trail,Automatic,"Octane, LPG",1650000,2011,2000.0,87000,15,5800.0,0.02365771812080537,0.015436241610738255,Low
Mazda Axela 2012,Mazda,Axela,Automatic,"Petrol, Octane",1580000,2012,1500.0,54000,14,3857.1428571428573,0.0025167785234899327,0.001174496644295302,Low
Toyota Rush Semi Push 2016,Toyota,Rush,Automatic,Octane,1690000,2016,1500.0,54000,10,5400.0,0.8884228187919463,0.0025167785234899327,Low
Toyota C-HR G LED 2020,Toyota,C-HR,Automatic,"Hybrid, Octane",3350000,2020,1800.0,33860,6,5643.333333333333,0.8884228187919463,0.027181208053691275,Medium
Toyota Corolla Axio 2014,Toyota,Corolla,Automatic,"Petrol, Octane",1690000,2014,1500.0,97000,12,8083.333333333333,0.8884228187919463,0.04848993288590604,Low
Suzuki Fridger Van 2020,Suzuki,Other Model,Automatic,Petrol,1250000,2020,660.0,188000,6,31333.333333333332,0.002348993288590604,0.005369127516778523,Low
Toyota Allion A15 KEY start 2019,Toyota,Allion,Automatic,Petrol,3550000,2019,1500.0,47000,7,6714.285714285715,0.8884228187919463,0.03120805369127517,High
Toyota Probox GL 2011,Toyota,Probox,Automatic,"Octane, LPG",920000,2011,1500.0,170000,15,11333.333333333334,0.8884228187919463,0.00436241610738255,Low
Honda Civic Thai 2020,Honda,Civic,Automatic,Octane,3990000,2020,1500.0,6500,6,1083.3333333333333,0.0424496644295302,0.003355704697986577,High
Toyota Axio EX PKG 2020 DHAKA,Toyota,Axio,Automatic,Hybrid,2350000,2020,1500.0,100000,6,16666.666666666668,0.8884228187919463,0.10939597315436242,Medium
Mitsubishi Pajero v6-Full Fresh 2004,Mitsubishi,Pajero,Automatic,Octane,1970000,2004,3000.0,179496,22,8158.909090909091,0.012583892617449664,0.0041946308724832215,Low
Nissan Sunny EX Salon 2004,Nissan,Sunny,Automatic,"Octane, LPG",760000,2004,1500.0,72000,22,3272.7272727272725,0.02365771812080537,0.002181208053691275,Low
Toyota Crown Royal Extra 1997,Toyota,Crown,Automatic,Octane,1120000,1997,2000.0,64878,29,2237.1724137931033,0.8884228187919463,0.00587248322147651,Low
Toyota RAV4 Full Fresh 2000,Toyota,RAV4,Automatic,"Octane, LPG",995000,2000,2000.0,103000,26,3961.5384615384614,0.8884228187919463,0.009731543624161074,Low
Toyota Corolla 110 Full Fresh 1996,Toyota,Corolla,Automatic,"CNG, Octane",545000,1996,1500.0,171974,30,5732.466666666666,0.8884228187919463,0.04848993288590604,Low
Toyota Axio Lookgel G 2012,Toyota,Axio,Automatic,"Octane, LPG",1650000,2012,1500.0,82000,14,5857.142857142857,0.8884228187919463,0.10939597315436242,Low
Toyota Axio . 2011,Toyota,Axio,Automatic,"CNG, Octane",1560000,2011,1500.0,89000,15,5933.333333333333,0.8884228187919463,0.10939597315436242,Low
Toyota Noah X Hybrid Silver 2020,Toyota,Noah,Automatic,"Hybrid, Octane",2900000,2020,1800.0,70524,6,11754.0,0.8884228187919463,0.10671140939597315,Medium
Toyota C-HR hybrid 2020,Toyota,C-HR,Automatic,"Petrol, Hybrid, Octane",3050000,2020,1800.0,54786,6,9131.0,0.8884228187919463,0.027181208053691275,Medium
Toyota Corolla EE-111 1996,Toyota,Corolla,Automatic,"CNG, Octane",520000,1996,1331.0,35000,30,1166.6666666666667,0.8884228187919463,0.04848993288590604,Low
"Proton Saga , 2005",Proton,Saga,Automatic,"CNG, Octane",685000,2005,1300.0,87000,21,4142.857142857143,0.0016778523489932886,0.0005033557046979866,Low
Toyota Esquire GI PREMIUM 2020,Toyota,Esquire,Automatic,"Hybrid, Octane",3850000,2020,1800.0,70000,6,11666.666666666666,0.8884228187919463,0.05855704697986577,High
Toyota Corolla hybrid 2020,Toyota,Corolla,Automatic,"Petrol, Hybrid, Octane",2350000,2020,1800.0,56328,6,9388.0,0.8884228187919463,0.04848993288590604,Medium
Haval H2 lag 60 Sunroof 2020,Haval,H2,Automatic,"Octane, LPG",1050000,2020,2300.0,68535,6,11422.5,0.001174496644295302,0.0006711409395973154,Low
Toyota Allion G-Edition 2008,Toyota,Allion,Automatic,"CNG, Octane",1980000,2008,1500.0,87500,18,4861.111111111111,0.8884228187919463,0.03120805369127517,Low
Toyota Noah X-Limited 2004,Toyota,Noah,Automatic,"Octane, LPG",1320000,2004,2000.0,89500,22,4068.181818181818,0.8884228187919463,0.10671140939597315,Low
Toyota Corolla 110 SE-SALOON 2000,Toyota,Corolla,Automatic,"CNG, Octane",780000,2000,1500.0,91500,26,3519.230769230769,0.8884228187919463,0.04848993288590604,Low
Toyota Axio G Push 2014,Toyota,Axio,Automatic,Octane,1800000,2014,1500.0,70000,12,5833.333333333333,0.8884228187919463,0.10939597315436242,Low
Toyota Hiace SUPER GL DARKPRIME 2 2021,Toyota,Hiace,Automatic,Octane,4350000,2021,2000.0,102000,5,20400.0,0.8884228187919463,0.09429530201342282,High
Toyota Hiace SUPER GL 2016,Toyota,Hiace,Automatic,"Octane, LPG",3280000,2016,2000.0,87645,10,8764.5,0.8884228187919463,0.09429530201342282,Medium
Toyota Starlet REFLET 1998,Toyota,Starlet,Automatic,Octane,560000,1998,1331.0,91500,28,3267.8571428571427,0.8884228187919463,0.0050335570469798654,Low
Toyota Wagon 100 Dx 2001,Toyota,Wagon 100,Automatic,"CNG, Octane",420000,2001,1331.0,92500,25,3700.0,0.8884228187919463,0.0008389261744966443,Low
Toyota Corolla X 2005,Toyota,Corolla,Automatic,"CNG, Octane",1280000,2005,1500.0,92500,21,4404.761904761905,0.8884228187919463,0.04848993288590604,Low
Mitsubishi Outlandar SunRoof 7 Sit Octane 2017,Mitsubishi,Outlandar,Automatic,Octane,3630000,2017,2000.0,52000,9,5777.777777777777,0.012583892617449664,0.0016778523489932886,High
Toyota Vitz 2013,Toyota,Vitz,Automatic,Octane,1345000,2018,1330.0,54555,8,6819.375,0.8884228187919463,0.0041946308724832215,Low
Toyota Yaris Cross Z PACKAGE 4.5 2021,Toyota,Yaris Cross,Automatic,"Hybrid, Octane",3400000,2021,1500.0,46000,5,9200.0,0.8884228187919463,0.02097315436241611,High
Toyota Hiace GL 2016,Toyota,Hiace,Automatic,"CNG, Octane",2480000,2016,2000.0,98764,10,9876.4,0.8884228187919463,0.09429530201342282,Medium
Toyota Noah X 2010,Toyota,Noah,Automatic,"CNG, Octane",1895000,2010,2000.0,141138,16,8821.125,0.8884228187919463,0.10671140939597315,Low
Toyota C-HR G LED PEARL 2020,Toyota,C-HR,Automatic,Hybrid,3390000,2020,1800.0,29000,6,4833.333333333333,0.8884228187919463,0.027181208053691275,High
Toyota Esquire GI PREMIUM BLACK 2020,Toyota,Esquire,Automatic,Hybrid,3710000,2020,1800.0,65000,6,10833.333333333334,0.8884228187919463,0.05855704697986577,High
Toyota Yaris Cross G LED WINE 2020,Toyota,Yaris Cross,Automatic,Hybrid,3220000,2020,1500.0,41000,6,6833.333333333333,0.8884228187919463,0.02097315436241611,Medium
Toyota Noah x 2004,Toyota,Noah,Automatic,"CNG, Octane",950000,2004,2000.0,87000,22,3954.5454545454545,0.8884228187919463,0.10671140939597315,Low
Toyota Axio aa. aoaa 2011,Toyota,Axio,Automatic,"CNG, Octane",1590000,2011,1500.0,84000,15,5600.0,0.8884228187919463,0.10939597315436242,Low
Toyota Corolla X 2004,Toyota,Corolla,Automatic,CNG,1035000,2004,1500.0,82000,22,3727.2727272727275,0.8884228187919463,0.04848993288590604,Low
Nissan X-Trail 2004,Nissan,X-Trail,Automatic,Octane,1075000,2004,2000.0,72000,22,3272.7272727272725,0.02365771812080537,0.015436241610738255,Low
Toyota Corona Premio Octane Drive- 1999,Toyota,Corona,Automatic,Octane,780000,1999,1600.0,85100,27,3151.8518518518517,0.8884228187919463,0.0006711409395973154,Low
Toyota Hiace GL 2012,Toyota,Hiace,Automatic,"Octane, LPG",1894999,2012,2000.0,72000,14,5142.857142857143,0.8884228187919463,0.09429530201342282,Low
Toyota Hiace SUPER GL 2013,Toyota,Hiace,Automatic,"CNG, Octane",2680000,2013,2000.0,106000,13,8153.846153846154,0.8884228187919463,0.09429530201342282,Medium
Toyota Corolla 110 All AUTO 1995,Toyota,Corolla,Automatic,"CNG, Octane",650000,1995,1500.0,97572,31,3147.483870967742,0.8884228187919463,0.04848993288590604,Low
Toyota Corolla fresh 2003,Toyota,Corolla,Automatic,"CNG, Octane",799999,2003,1300.0,80000,23,3478.2608695652175,0.8884228187919463,0.04848993288590604,Low
Toyota ist All Auto Octane 2008,Toyota,ist,Automatic,Octane,1450000,2008,1500.0,91476,18,5082.0,0.8884228187919463,0.002181208053691275,Low
Hyundai Tucson SEL Premium package 2022,Hyundai,Tucson,Automatic,"Hybrid, Octane",4310000,2022,1600.0,49385,4,12346.25,0.0028523489932885905,0.0005033557046979866,High
Mitsubishi Outlandar 7 seater 2010,Mitsubishi,Outlandar,Automatic,"Octane, LPG",1700000,2010,1935.0,134439,16,8402.4375,0.012583892617449664,0.0016778523489932886,Low
Toyota Corolla X Full Fresh 2004,Toyota,Corolla,Automatic,"CNG, Octane",1320000,2004,1500.0,70485,22,3203.8636363636365,0.8884228187919463,0.04848993288590604,Low
Toyota Axio 2006 2007,Toyota,Axio,Automatic,"Petrol, Octane",1140000,2007,1500.0,85000,19,4473.684210526316,0.8884228187919463,0.10939597315436242,Low
Toyota Hiace a.aaoaaaa2 a.aa2aa a-aaoa 2015,Toyota,Hiace,Automatic,Octane,3150000,2015,2000.0,83842,11,7622.0,0.8884228187919463,0.09429530201342282,Medium
Toyota Voxy G Push 2018,Toyota,Voxy,Automatic,"Hybrid, Octane, LPG",2530000,2018,1800.0,64000,8,8000.0,0.8884228187919463,0.027348993288590605,Medium
Toyota Sienta 7 sit 2013,Toyota,Sienta,Automatic,"Octane, LPG",1390000,2013,1500.0,68000,13,5230.7692307692305,0.8884228187919463,0.009228187919463088,Low
Toyota Hiace Super GL Dark Prime 2022,Toyota,Hiace,Automatic,Petrol,4560000,2022,2000.0,36100,4,9025.0,0.8884228187919463,0.09429530201342282,Luxury
Toyota Fielder EX PUSH START 2020,Toyota,Fielder,Automatic,Hybrid,2140000,2020,1500.0,97609,6,16268.166666666666,0.8884228187919463,0.057885906040268456,Low
Toyota Hiace GL 2016 2011,Toyota,Hiace,Automatic,"CNG, Octane",1990000,2011,2000.0,97604,15,6506.933333333333,0.8884228187919463,0.09429530201342282,Low
Toyota Noah PUSH POWER DOORS 2020,Toyota,Noah,Automatic,Hybrid,3350000,2020,1800.0,94205,6,15700.833333333334,0.8884228187919463,0.10671140939597315,Medium
Toyota Probox Full Fresh 2004,Toyota,Probox,Automatic,Octane,780000,2004,1300.0,87563,22,3980.1363636363635,0.8884228187919463,0.00436241610738255,Low
Toyota Axio X PACKAGE 2019,Toyota,Axio,Automatic,Hybrid,2380000,2019,1500.0,51236,7,7319.428571428572,0.8884228187919463,0.10939597315436242,Medium
Toyota Prius 2017,Toyota,Prius,Automatic,Hybrid,24000000,2017,1800.0,52000,9,5777.777777777777,0.8884228187919463,0.029865771812080538,Luxury
Toyota Axio EX PUSH START 2020,Toyota,Axio,Automatic,Hybrid,2450000,2020,1500.0,43224,6,7204.0,0.8884228187919463,0.10939597315436242,Medium
Toyota Aqua G 2016,Toyota,Aqua,Automatic,"Hybrid, Octane",1360000,2016,1500.0,64000,10,6400.0,0.8884228187919463,0.015771812080536914,Low
Toyota Axio Ex Hybrid 2022,Toyota,Axio,Automatic,"Hybrid, Octane",2650000,2022,1500.0,57489,4,14372.25,0.8884228187919463,0.10939597315436242,Medium
Toyota Allion . 2010,Toyota,Allion,Automatic,"CNG, Octane",2000000,2010,1500.0,88000,16,5500.0,0.8884228187919463,0.03120805369127517,Low
Toyota Corolla X LTD 2005,Toyota,Corolla,Automatic,"CNG, Octane",1370000,2005,1500.0,76358,21,3636.095238095238,0.8884228187919463,0.04848993288590604,Low
Toyota Aqua Octane 2013,Toyota,Aqua,Automatic,"Octane, LPG",1090000,2013,1500.0,112000,13,8615.384615384615,0.8884228187919463,0.015771812080536914,Low
Toyota Prius A Package 2021,Toyota,Prius,Automatic,"Hybrid, Octane",3350000,2021,1800.0,23440,5,4688.0,0.8884228187919463,0.029865771812080538,Medium
Toyota Fielder X 2004,Toyota,Fielder,Automatic,"Octane, LPG",1330000,2004,1500.0,69354,22,3152.4545454545455,0.8884228187919463,0.057885906040268456,Low
Toyota Noah X limited 2003,Toyota,Noah,Automatic,"CNG, Octane",1500000,2003,2000.0,150000,23,6521.739130434783,0.8884228187919463,0.10671140939597315,Low
Toyota Allion 2011,Toyota,Allion,Automatic,Octane,2280000,2016,1500.0,69,10,6.9,0.8884228187919463,0.03120805369127517,Low
Honda CR-V octane drive 2007,Honda,CR-V,Automatic,Octane,980000,2007,2400.0,78543,19,4133.8421052631575,0.0424496644295302,0.011241610738255034,Low
Toyota Corolla . 2004,Toyota,Corolla,Automatic,"CNG, Octane",1190000,2004,1500.0,84000,22,3818.181818181818,0.8884228187919463,0.04848993288590604,Low
Honda CR-V . 2003,Honda,CR-V,Automatic,"Octane, LPG",1180000,2003,2000.0,89000,23,3869.5652173913045,0.0424496644295302,0.011241610738255034,Low
Toyota Noah SI 2 Door PWR 2011,Toyota,Noah,Automatic,"CNG, Octane",2350000,2011,2000.0,69214,15,4614.266666666666,0.8884228187919463,0.10671140939597315,Medium
Toyota Esquire 2020,Toyota,Esquire,Automatic,Octane,4180000,2020,2000.0,63000,6,10500.0,0.8884228187919463,0.05855704697986577,High
Nissan Tiida Latio 2005,Nissan,Tiida,Automatic,"Octane, LPG",980000,2005,1500.0,85000,21,4047.6190476190477,0.02365771812080537,0.0003355704697986577,Low
Toyota Corolla Cross Z LTH Moonroof 360 2021,Toyota,Corolla Cross,Automatic,"Petrol, Hybrid, Octane",4750000,2021,1800.0,42150,5,8430.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota C-HR G-LED 2017,Toyota,C-HR,Automatic,"Hybrid, Octane",2290000,2017,1800.0,66541,9,7393.444444444444,0.8884228187919463,0.027181208053691275,Low
Toyota Esquire XI NON HYBRID PUSH 2020,Toyota,Esquire,Automatic,Octane,4000000,2020,2000.0,132123,6,22020.5,0.8884228187919463,0.05855704697986577,High
Toyota Fielder Ex HYBRID 2020,Toyota,Fielder,Automatic,Hybrid,2270000,2020,1500.0,103000,6,17166.666666666668,0.8884228187919463,0.057885906040268456,Low
Mitsubishi Pajero 2002,Mitsubishi,Pajero,Automatic,"Octane, LPG",1370000,2006,2970.0,122000,20,6100.0,0.012583892617449664,0.0041946308724832215,Low
Toyota Harrier Z Leather Hybrid 2020,Toyota,Harrier,Automatic,Hybrid,6800000,2020,2500.0,25300,6,4216.666666666667,0.8884228187919463,0.03976510067114094,Luxury
Toyota Premio G Only Octane 2016,Toyota,Premio,Automatic,Octane,2950000,2016,1500.0,51225,10,5122.5,0.8884228187919463,0.05285234899328859,Medium
Toyota Corolla new shape 2004,Toyota,Corolla,Automatic,"Petrol, CNG, Octane",1190000,2004,1500.0,100000,22,4545.454545454545,0.8884228187919463,0.04848993288590604,Low
Kia Sportage 2011,Kia,Sportage,Automatic,Octane,1480000,2011,2000.0,34000,15,2266.6666666666665,0.0008389261744966443,0.0003355704697986577,Low
Nissan Sunny 2007,Nissan,Sunny,Automatic,Octane,750000,2007,1597.0,110000,19,5789.473684210527,0.02365771812080537,0.002181208053691275,Low
Toyota Hiace super GL push 2015,Toyota,Hiace,Automatic,Octane,3150000,2015,2000.0,78468,11,7133.454545454545,0.8884228187919463,0.09429530201342282,Medium
Toyota Dyna Freezer Van 2004,Toyota,Dyna,Manual,Diesel,1130000,2004,2400.0,123000,22,5590.909090909091,0.8884228187919463,0.00016778523489932885,Low
Toyota Hilux 2006,Toyota,Hilux,Automatic,Octane,2490000,2009,2697.0,85000,17,5000.0,0.8884228187919463,0.0013422818791946308,Medium
Toyota Hiace Super GL Key 2020,Toyota,Hiace,Automatic,Petrol,3950000,2020,2000.0,70000,6,11666.666666666666,0.8884228187919463,0.09429530201342282,High
Suzuki Ertiga 2019 7SEATER,Suzuki,Ertiga,Automatic,Octane,1790000,2019,1500.0,58758,7,8394.0,0.002348993288590604,0.0003355704697986577,Low
Toyota Noah 2003,Toyota,Noah,Automatic,"CNG, Octane",1280000,2007,2000.0,200000,19,10526.315789473685,0.8884228187919463,0.10671140939597315,Low
Toyota Noah Si 2012,Toyota,Noah,Automatic,"CNG, Octane",2400000,2012,2000.0,72346,14,5167.571428571428,0.8884228187919463,0.10671140939597315,Medium
Toyota Esquire Gi Premium 2016,Toyota,Esquire,Automatic,Octane,3220000,2016,2000.0,73422,10,7342.2,0.8884228187919463,0.05855704697986577,Medium
Toyota 110 Original 1500cc 1997,Toyota,Other Model,Automatic,"CNG, Octane",730000,1997,1500.0,115000,29,3965.5172413793102,0.8884228187919463,0.005369127516778523,Low
Toyota Fielder WXB 2013,Toyota,Fielder,Automatic,Hybrid,1580000,2013,1500.0,68209,13,5246.846153846154,0.8884228187919463,0.057885906040268456,Low
Toyota Axio 2008 limited edition,Toyota,Axio,Automatic,"CNG, Octane",1390000,2008,1500.0,90000,18,5000.0,0.8884228187919463,0.10939597315436242,Low
Toyota Camry XLE 2019,Toyota,Camry,Automatic,Octane,5790000,2019,2500.0,24000,7,3428.5714285714284,0.8884228187919463,0.0005033557046979866,Luxury
Toyota Hiace GL LED DUAL AC BLACK 2020,Toyota,Hiace,Automatic,Octane,3650000,2020,2000.0,74300,6,12383.333333333334,0.8884228187919463,0.09429530201342282,High
Toyota Allion A15 2014,Toyota,Allion,Automatic,"Petrol, Octane",2230000,2014,1500.0,90000,12,7500.0,0.8884228187919463,0.03120805369127517,Low
Toyota Prado TX 2011,Toyota,Prado,Automatic,Octane,6800000,2011,2700.0,55421,15,3694.733333333333,0.8884228187919463,0.013926174496644295,Luxury
Toyota Axio 2014 reg 2019,Toyota,Axio,Automatic,"CNG, Octane",1690000,2014,1500.0,75000,12,6250.0,0.8884228187919463,0.10939597315436242,Low
Toyota RAV4 2006,Toyota,RAV4,Automatic,"Octane, LPG",1550000,2009,2369.0,169000,17,9941.176470588236,0.8884228187919463,0.009731543624161074,Low
Toyota Corsa All Original 1996,Toyota,Corsa,Automatic,"CNG, Octane",525000,1996,1331.0,115000,30,3833.3333333333335,0.8884228187919463,0.0005033557046979866,Low
Toyota Corsa Excellent Condition 1997,Toyota,Corsa,Automatic,"CNG, Octane",525000,1997,1331.0,99000,29,3413.793103448276,0.8884228187919463,0.0005033557046979866,Low
Toyota Axio 2011,Toyota,Axio,Automatic,"Octane, LPG",1600000,2017,1500.0,84321,9,9369.0,0.8884228187919463,0.10939597315436242,Low
Toyota Axio G Octane Use Only 2013,Toyota,Axio,Automatic,Octane,1820000,2013,1500.0,61000,13,4692.307692307692,0.8884228187919463,0.10939597315436242,Low
Toyota Corolla X Full Fresh 2005,Toyota,Corolla,Automatic,"CNG, Octane",1380000,2005,1500.0,72229,21,3439.4761904761904,0.8884228187919463,0.04848993288590604,Low
Nissan X-Trail Full package 2015,Nissan,X-Trail,Automatic,Octane,3475000,2015,2000.0,89961,11,8178.272727272727,0.02365771812080537,0.015436241610738255,High
Toyota Hilux surf 2004,Toyota,Hilux,Automatic,Octane,1830000,2004,2700.0,86500,22,3931.818181818182,0.8884228187919463,0.0013422818791946308,Low
Toyota Hiace SUPER GL DARK PRI-2 2020,Toyota,Hiace,Automatic,"Petrol, Octane",4300000,2020,2000.0,62000,6,10333.333333333334,0.8884228187919463,0.09429530201342282,High
Toyota Allion G Push Start 2010,Toyota,Allion,Automatic,Octane,1870000,2010,1500.0,70000,16,4375.0,0.8884228187919463,0.03120805369127517,Low
Toyota Axio super fresh 2018,Toyota,Axio,Automatic,"Octane, LPG",2375000,2018,1500.0,61000,8,7625.0,0.8884228187919463,0.10939597315436242,Medium
Toyota Corona My Road 1992,Toyota,Corona,Automatic,"CNG, Octane",290000,1992,1500.0,120000,34,3529.4117647058824,0.8884228187919463,0.0006711409395973154,Low
Toyota Hiace SUPER GL DARK PRIME 2021,Toyota,Hiace,Automatic,"Petrol, Octane",4400000,2021,2000.0,88500,5,17700.0,0.8884228187919463,0.09429530201342282,High
Honda Insight Ex Pearl 2020,Honda,Insight,Automatic,Hybrid,3970000,2020,1500.0,42163,6,7027.166666666667,0.0424496644295302,0.015100671140939598,High
Honda Insight Ex 2020,Honda,Insight,Automatic,Hybrid,3990000,2020,1500.0,40460,6,6743.333333333333,0.0424496644295302,0.015100671140939598,High
Toyota C-HR G Led 2020,Toyota,C-HR,Automatic,Hybrid,3590000,2020,1800.0,39000,6,6500.0,0.8884228187919463,0.027181208053691275,High
Toyota Corolla Cross -- --z-s 2024,Toyota,Corolla Cross,Automatic,Hybrid,5650000,2024,1800.0,300,2,150.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Prado TXL 2021,Toyota,Prado,Automatic,"Petrol, Octane",15900000,2021,2700.0,6049,5,1209.8,0.8884228187919463,0.013926174496644295,Luxury
Toyota Premio Fex 2020,Toyota,Premio,Automatic,Octane,4300000,2020,1500.0,58000,6,9666.666666666666,0.8884228187919463,0.05285234899328859,High
Toyota Yaris Cross Z 2020,Toyota,Yaris Cross,Automatic,Petrol,3550000,2020,1500.0,38000,6,6333.333333333333,0.8884228187919463,0.02097315436241611,High
Toyota Premio Fex Red wine 2020,Toyota,Premio,Automatic,"Petrol, Octane",4340000,2020,1500.0,21000,6,3500.0,0.8884228187919463,0.05285234899328859,High
